                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      791                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.1625542114469833E+009                  1.3178490453930785E+008                  5.6962904149626411E+003                  8.3353037017870135E-001                  9.3741010154301485E-001                 -1.6232856507160727E+000                  5.3942363716029751E-001                  2.4748851017760958E-005                  4.3999186532163248E-001                  1.6795827390139279E-005                  5.0956396494402038E-003                  9.2850669370912586E-003                  2.0850244238750514E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.8334027342799786E-001                  6.1840723249807132E-004                  2.9592323128859194E-001                  2.7373271576657501E-003                  1.8393575251576832E-003                  9.3791571149577698E-003                  2.0850244238750371E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0834640173603366E+003                  3.0139070252594758E+007                  1.1997163340138514E+010                  8.3338918916268223E-001                  8.3338918916268234E-001                  3.7703743602998220E-046                  1.8471295781139641E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.8245020783159328E+016                               "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220410"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    gradT                                    grada                                    gradr                                    gradL                               luminosity                                       mu 
                                       1                  1.0000000000000000E+000                 -2.8070370827807202E-002                  3.7558377879496425E+000                 -6.7514739455574677E+000                  4.8082060146102599E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2528557891542830E-001                  3.9009771026361784E-001                  1.2528557891542830E-001                  3.9009771026361784E-001                  8.3353037017870135E-001                  1.3062025087083822E+000 
                                       2                  9.9999999999949996E-001                 -2.8071069816996395E-002                  3.7567002938706362E+000                 -6.7455303616548319E+000                  4.8150134282905688E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.2633171627375378E-001                  3.8999467862373394E-001                  1.2633171627375378E-001                  3.9006827265222244E-001                  8.3353037017870146E-001                  1.3061981102715545E+000 
                                       3                  9.9999999999824996E-001                 -2.8072793552065125E-002                  3.7579565572990994E+000                 -6.7372451568145442E+000                  4.8245570059108696E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002                  1.3163963827465630E-001                  3.8984042005245145E-001                  1.3163963827465630E-001                  3.8991754933809275E-001                  8.3353037017870169E-001                  1.3061912097876474E+000 
                                       4                  9.9999999999699996E-001                 -2.8074484734405623E-002                  3.7598758449225316E+000                 -6.7252344805065984E+000                  4.8384905243915908E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.3712212125157319E-001                  3.8959452460237243E-001                  1.3712212125157319E-001                  3.8975845490242511E-001                  8.3353037017870169E-001                  1.3061797571342386E+000 
                                       5                  9.9999999999449996E-001                 -2.8077774895980553E-002                  3.7624543010771672E+000                 -6.7104577103920429E+000                  4.8558512157543001E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.4862353380348567E-001                  3.8924273570258566E-001                  1.4862353380348567E-001                  3.8941295613796634E-001                  8.3353037017870146E-001                  1.3061624724856242E+000 
                                       6                  9.9999999999215616E-001                 -2.8080756302109555E-002                  3.7650416571448537E+000                 -6.6968860871143701E+000                  4.8720163543767887E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.6007577715287716E-001                  3.8886202990867741E-001                  1.6007577715287716E-001                  3.8905238280563154E-001                  8.3353037017870146E-001                  1.3061432551096586E+000 
                                       7                  9.9999999998981237E-001                 -2.8083646039139945E-002                  3.7681727129856335E+000                 -6.6818959897225678E+000                  4.8901457796663363E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7230383918486952E-001                  3.8835988855827480E-001                  1.7230383918486952E-001                  3.8864682647279059E-001                  8.3353037017870169E-001                  1.3061177119554082E+000 
                                       8                  9.9999999998668743E-001                 -2.8087368386351914E-002                  3.7719383695091100E+000                 -6.6658390996985455E+000                  4.9099794512590087E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.8989360431032321E-001                  3.8768877596465656E-001                  1.8989360431032321E-001                  3.8802433226146571E-001                  8.3353037017870169E-001                  1.3060836841020274E+000 
                                       9                  9.9999999998356248E-001                 -2.8090955713258283E-002                  3.7749139578209632E+000                 -6.6545213140040511E+000                  4.9242824956179421E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.0896010276528873E-001                  3.8710149097233132E-001                  2.0896010276528873E-001                  3.8729725263643977E-001                  8.3353037017870169E-001                  1.3060543059321166E+000 
